"Player Details","","","","","","Route Share","","","","","","","","","","","","","","","","","",""
"Rank","Name","Team","POS","G","Season","W1","W2","W3","W4","W5","W6","W7","W8","W9","W10","W11","W12","W13","W14","W15","W16","W17","W18","TM RTE %"
"57","T.J. Hockenson","MIN","TE","10","2025","75.0","76.7","62.1","81.5","70.7","","80.4","75.0","77.4","80.9","68.8","","","","","","","","75.7"
"58","Troy Franklin","DEN","WR","11","2025","53.5","84.4","87.5","70.5","79.1","63.6","64.2","82.8","89.7","90.0","75.6","","","","","","","","75.2"
"59","Andrei Iosivas","CIN","WR","10","2025","71.4","72.9","45.2","79.3","77.8","84.8","63.3","75.0","90.0","","75.6","","","","","","","","74.4"
"60","Darius Slayton","NYG","WR","8","2025","93.3","95.6","71.1","63.3","54.3","","","61.3","89.7","58.1","","","","","","","","","74.1"
"61","Theo Johnson","NYG","TE","11","2025","66.7","73.3","60.5","56.7","67.4","75.8","91.9","87.1","71.8","79.1","83.9","","","","","","","","73.7"
"62","Puka Nacua","LA","WR","9","2025","65.6","76.5","85.7","84.4","89.6","55.2","","","61.8","62.2","67.9","","","","","","","","73.6"
"63","Jake Ferguson","DAL","TE","10","2025","77.1","73.7","61.7","75.6","57.6","79.4","75.8","71.4","85.4","","76.5","","","","","","","","73.5"
"64","Rashod Bateman","BLT","WR","9","2025","77.3","69.7","71.1","77.5","66.7","57.5","","76.0","88.9","78.8","","","","","","","","","73.1"
"65","Mason Taylor","NYJ","TE","10","2025","80.0","71.0","63.8","74.3","79.6","86.2","81.8","73.7","","56.3","54.5","","","","","","","","73.0"
"66","Travis Hunter","JAX","WR","7","2025","75.8","56.8","58.1","65.6","73.5","86.0","84.2","","","","","","","","","","","","72.4"
"67","Travis Kelce","KC","TE","10","2025","78.7","73.7","73.2","72.5","73.9","57.9","62.5","75.0","84.2","","69.4","","","","","","","","72.2"
"68","Hunter Henry","NE","TE","11","2025","66.0","63.3","76.6","77.3","69.4","64.5","75.0","73.5","67.5","83.3","78.4","","","","","","","","72.1"
"69","Khalil Shakir","BUF","WR","10","2025","82.7","51.6","78.1","71.4","69.2","76.5","","64.0","70.0","80.4","62.5","","","","","","","","71.9"
"70","Christian Watson","GB","WR","4","2025","","","","","","","","59.5","68.4","81.0","79.3","","","","","","","","71.9"
"71","Zach Ertz","WAS","TE","11","2025","73.0","76.9","56.5","73.3","59.4","82.9","77.5","60.0","68.6","80.8","75.0","","","","","","","","71.9"
"72","Terry McLaurin","WAS","WR","4","2025","83.8","90.4","52.2","","","","","42.9","","","","","","","","","","","71.4"
"73","George Kittle","SF","TE","6","2025","30.8","","","","","","75.0","86.1","71.4","82.1","88.9","","","","","","","","71.1"
"74","Dalton Schultz","HST","TE","10","2025","58.8","66.7","69.8","78.1","57.1","","70.4","73.8","76.6","77.6","72.3","","","","","","","","70.7"
"75","Keon Coleman","BUF","WR","9","2025","84.6","54.8","75.0","71.4","64.1","85.3","","60.0","56.7","71.7","","","","","","","","","70.7"
"76","Cedric Tillman","CLV","WR","6","2025","91.7","86.3","71.1","23.7","","","","","","67.4","69.7","","","","","","","","70.1"
"77","Tyreek Hill","MIA","WR","4","2025","58.3","81.1","88.6","44.4","","","","","","","","","","","","","","","69.6"
"78","Tucker Kraft","GB","TE","8","2025","73.9","76.5","67.7","71.7","","68.8","78.8","75.7","44.7","","","","","","","","","","69.3"
"79","Sterling Shepard","TB","WR","10","2025","67.6","80.0","69.7","68.2","42.1","72.0","72.2","63.0","","75.6","78.8","","","","","","","","69.3"
"80","Calvin Austin","PIT","WR","8","2025","73.5","87.2","70.8","64.0","","","","79.5","59.0","79.4","36.4","","","","","","","","69.3"
"81","Jalen Coker","CAR","WR","5","2025","","","","","","","44.4","75.0","78.3","81.5","72.0","","","","","","","","69.0"
"82","Brandin Cooks","NO","WR","10","2025","73.5","77.5","68.9","94.3","56.3","60.0","62.2","60.7","61.5","67.7","","","","","","","","","68.4"
"83","Jalen Nailor","MIN","WR","10","2025","87.5","96.7","86.2","55.6","58.5","","60.9","72.2","61.3","66.0","62.5","","","","","","","","68.4"
"84","Keenan Allen","LAC","WR","11","2025","78.0","78.1","77.4","77.3","60.0","69.2","72.1","50.0","51.3","60.0","65.6","","","","","","","","67.9"
"85","Jahan Dotson","PHI","WR","10","2025","63.6","76.0","83.8","58.1","66.7","81.6","57.7","77.8","","44.8","48.4","","","","","","","","66.5"
"86","Stefon Diggs","NE","WR","11","2025","64.2","46.7","55.3","77.3","61.1","64.5","72.2","64.7","67.5","72.2","89.2","","","","","","","","66.4"
"87","Kendrick Bourne","SF","WR","10","2025","","53.5","73.8","65.0","76.0","80.9","75.0","77.8","75.0","59.0","11.1","","","","","","","","66.3"
"88","Kayshon Boutte","NE","WR","9","2025","73.6","66.7","70.2","68.2","55.6","67.7","75.0","88.2","30.0","","","","","","","","","","66.0"
"89","AJ Barner","SEA","TE","10","2025","72.0","65.7","47.6","60.0","58.8","58.6","62.9","","75.0","38.5","82.2","","","","","","","","64.6"
"90","Xavier Hutchinson","HST","WR","10","2025","64.7","66.7","62.8","71.9","62.9","","75.9","73.8","66.0","51.0","48.9","","","","","","","","64.2"
"91","Rashee Rice","KC","WR","4","2025","","","","","","","42.5","72.5","76.3","","65.3","","","","","","","","64.1"
"92","Hunter Renfrow","CAR","WR","6","2025","82.5","88.1","37.0","55.3","55.9","29.6","","","","","","","","","","","","","63.6"
"93","Malik Washington","MIA","WR","11","2025","72.2","59.5","65.7","55.6","60.0","47.2","77.8","57.1","67.4","57.1","65.2","","","","","","","","62.7"
"94","Oronde Gadsden","LAC","TE","9","2025","","","28.3","45.5","57.5","69.2","78.7","88.2","84.6","45.0","75.0","","","","","","","","62.3"
"95","Mark Andrews","BLT","TE","10","2025","59.1","75.8","68.4","57.5","52.4","70.0","","52.0","51.9","60.6","64.5","","","","","","","","62.3"
"96","David Njoku","CLV","TE","9","2025","79.2","68.6","73.7","68.4","77.8","41.4","","52.6","","48.8","54.5","","","","","","","","62.1"
"97","Xavier Worthy","KC","WR","8","2025","2.1","","","60.0","80.4","68.4","67.5","82.5","84.2","","61.2","","","","","","","","62.1"
"98","Harold Fannin","CLV","TE","10","2025","60.4","60.8","44.7","60.5","47.2","74.1","82.6","63.2","","74.4","48.5","","","","","","","","61.8"
"99","Matthew Golden","GB","WR","9","2025","52.2","64.7","74.2","65.2","","65.6","75.8","70.3","39.5","","37.9","","","","","","","","61.1"
"100","Josh Downs","IND","WR","9","2025","48.5","60.5","51.9","62.9","71.9","57.6","","62.9","69.6","53.8","","","","","","","","","60.7"
"101","Mike Evans","TB","WR","4","2025","83.8","80.0","69.7","","","","20.4","","","","","","","","","","","","59.8"
